snapshot_date,division,is_women,rank,fighter_name_raw,source_url
2017-01-06,flyweight,False,0,Demetrious Johnson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,1,Joseph Benavidez,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,2,Henry Cejudo,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,3,Kyoji Horiguchi,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,4,Jussier Formiga,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,5,Wilson Reis,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,6,Ian McCall,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,7,Ali Bagautinov,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,8,John Moraga,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,9,Dustin Ortiz,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,10,Ray Borg,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,11,Brandon Moreno,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,12,Zach Makovsky,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,13,Louis Smolka,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,14,Tim Elliott,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,flyweight,False,15,Sergio Pettis,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,0,Cody Garbrandt,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,1,Dominick Cruz,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,2,TJ Dillashaw,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,3,John Lineker,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,4,Raphael Assuncao,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,5,Bryan Caraway,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,6,Jimmie Rivera,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,7,Aljamain Sterling,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,8,Michael McDonald,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,9,John Dodson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,10,Thomas Almeida,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,11,Eddie Wineland,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,12,Johnny Eduardo,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,13,Pedro Munhoz,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,14,Rani Yahya,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,False,15,Erik Perez,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,0,Jose Aldo,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,1,Max Holloway,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,2,Frankie Edgar,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,3,Ricardo Lamas,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,4,Cub Swanson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,5,Jeremy Stephens,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,6,Anthony Pettis,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,7,Charles Oliveira,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,8,Dennis Bermudez,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,9,Brian Ortega,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,10,Yair Rodriguez,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,11,Dooho Choi,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,12,Darren Elkins,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,13,Mirsad Bektic,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,14,Renan Barao,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,featherweight,False,15,Andre Fili,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,0,Conor McGregor,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,1,Khabib Nurmagomedov,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,2,Tony Ferguson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,3,Eddie Alvarez,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,4,Rafael Dos Anjos,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,5,Edson Barboza,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,6,Nate Diaz,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,7,Michael Johnson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,8,Michael Chiesa,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,9,Beneil Dariush,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,10,Dustin Poirier,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,11,Donald Cerrone,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,12,Gilbert Melendez,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,13,Francisco Trinaldo,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,14,Evan Dunham,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,lightweight,False,15,Al Iaquinta,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,0,Tyron Woodley,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,1,Stephen Thompson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,2,Robbie Lawler,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,3,Demian Maia,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,4,Carlos Condit,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,5,Donald Cerrone,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,6,Lorenz Larkin,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,7,Dong Hyun Kim,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,8,Neil Magny,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,9,Rick Story,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,10,Gunnar Nelson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,11,Johny Hendricks,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,12,Jorge Masvidal,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,13,Tarec Saffiedine,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,14,Matt Brown,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,welterweight,False,15,Jake Ellenberger,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,0,Michael Bisping,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,1,Yoel Romero,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,2,Luke Rockhold,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,3,Jacare Souza,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,4,Chris Weidman,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,5,Gegard Mousasi,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,6,Robert Whittaker,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,7,Anderson Silva,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,8,Derek Brunson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,9,Vitor Belfort,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,10,Kelvin Gastelum,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,11,Tim Kennedy,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,12,Krzysztof Jotko,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,13,Uriah Hall,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,14,Tim Boetsch,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,middleweight,False,15,Thales Leites,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,0,Daniel Cormier,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,1,Anthony Johnson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,2,Alexander Gustafsson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,3,Glover Teixeira,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,4,Ryan Bader,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,5,Jimi Manuwa,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,6,Ovince Saint Preux,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,7,Mauricio Rua,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,8,Misha Cirkunov,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,9,Corey Anderson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,10,Nikita Krylov,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,11,Ilir Latifi,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,12,Rogerio Nogueira,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,13,Gian Villante,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,14,Patrick Cummins,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,light_heavyweight,False,15,Jan Blachowicz,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,0,Stipe Miocic,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,1,Fabricio Werdum,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,2,Cain Velasquez,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,3,Alistair Overeem,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,4,Junior Dos Santos,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,5,Ben Rothwell,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,6,Mark Hunt,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,7,Andrei Arlovski,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,8,Derrick Lewis,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,9,Travis Browne,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,10,Stefan Struve,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,11,Francis Ngannou,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,12,Alexander Volkov,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,13,Daniel Omielanczuk,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,14,Tim Johnson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,heavyweight,False,15,Luis Henrique,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,0,Joanna Jedrzejczyk,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,1,Claudia Gadelha,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,2,Karolina Kowalkiewicz,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,3,Carla Esparza,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,4,Rose Namajunas,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,5,Jessica Andrade,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,6,Tecia Torres,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,7,Michelle Waterson,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,8,Joanne Calderwood,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,9,Maryna Moroz,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,10,Paige VanZant,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,11,Jessica Aguilar,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,12,Alexa Grasso,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,13,Jessica Penne,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,14,Juliana Lima,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,strawweight,True,15,Valerie Letourneau,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,0,Amanda Nunes,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,1,Valentina Shevchenko,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,2,Julianna Pena,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,3,Holly Holm,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,4,Ronda Rousey,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,5,Raquel Pennington,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,6,Cat Zingano,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,7,Sara McMann,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,8,Liz Carmouche,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,9,Bethe Correia,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,10,Germaine de Randamie,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,11,Ashlee Evans-Smith,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,12,Alexis Davis,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,13,Marion Reneau,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,14,Jessica Eye,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-06,bantamweight,True,15,Leslie Smith,https://web.archive.org/web/20170106000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,0,Demetrious Johnson,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,1,Joseph Benavidez,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,2,Henry Cejudo,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,3,Kyoji Horiguchi,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,4,Jussier Formiga,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,5,Wilson Reis,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,6,Ian McCall,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,7,Ali Bagautinov,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,8,Dustin Ortiz,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,9,Sergio Pettis,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,10,Ray Borg,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,11,Brandon Moreno,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,12,Zach Makovsky,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,13,John Moraga,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,14,Louis Smolka,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,flyweight,False,15,Tim Elliott,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,0,Cody Garbrandt,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,1,Dominick Cruz,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,2,TJ Dillashaw,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,3,John Lineker,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,4,Raphael Assuncao,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,5,Bryan Caraway,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,6,Jimmie Rivera,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,7,Aljamain Sterling,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,8,Michael McDonald,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,9,John Dodson,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,10,Thomas Almeida,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,11,Eddie Wineland,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,12,Johnny Eduardo,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,13,Pedro Munhoz,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,14,Rani Yahya,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,bantamweight,False,15,Erik Perez,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,0,Jose Aldo,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,1,Max Holloway,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,2,Frankie Edgar,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,3,Ricardo Lamas,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,4,Cub Swanson,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,5,Jeremy Stephens,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,6,Anthony Pettis,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,7,Charles Oliveira,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,8,Yair Rodriguez,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,9,Dennis Bermudez,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,10,Brian Ortega,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,11,Dooho Choi,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,12,Darren Elkins,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,13,Mirsad Bektic,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,14,Renan Barao,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,featherweight,False,15,Andre Fili,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,0,Conor McGregor,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,1,Khabib Nurmagomedov,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,2,Tony Ferguson,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,3,Eddie Alvarez,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,4,Rafael Dos Anjos,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,5,Edson Barboza,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,6,Nate Diaz,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,7,Michael Johnson,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,8,Michael Chiesa,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,9,Beneil Dariush,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,10,Dustin Poirier,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,11,Donald Cerrone,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,12,Gilbert Melendez,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,13,Francisco Trinaldo,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,14,Evan Dunham,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,lightweight,False,15,Al Iaquinta,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,0,Tyron Woodley,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,1,Stephen Thompson,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,2,Robbie Lawler,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,3,Demian Maia,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,4,Carlos Condit,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,5,Donald Cerrone,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,6,Lorenz Larkin,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,7,Dong Hyun Kim,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,8,Neil Magny,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,9,Rick Story,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,10,Gunnar Nelson,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,11,Johny Hendricks,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,12,Jorge Masvidal,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,13,Tarec Saffiedine,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,14,Matt Brown,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,welterweight,False,15,Jake Ellenberger,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,middleweight,False,0,Michael Bisping,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,middleweight,False,1,Yoel Romero,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,middleweight,False,2,Luke Rockhold,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,middleweight,False,3,Jacare Souza,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,middleweight,False,4,Chris Weidman,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,middleweight,False,5,Gegard Mousasi,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
2017-01-21,middleweight,False,6,Robert Whittaker,https://web.archive.org/web/20170121000000/https://www.ufc.com/rankings
